Código Cliente,nome_cliente,volume_total,preco_liquido_ponderado,margem_pct_ponderada,frequencia_mensal,taxa_devolucao,produtos,cluster
1790501,R E D MINERACAO E CONSTRUCAO LTDA,0.34,11978.676470588234,0.09084770732306181,5.0,0.0,5,0
77774,ABC ARTEFATOS DE BORRACHA COELHO LT,3.41,10253.208211143696,0.15681466125758792,1.5,0.0,4,0
77767,ACERT - INDUSTRIA DE ACABAMENTOS CE,2.27,12514.52422907489,0.1478602659746543,4.0,0.0,7,0
78182,FRANCISCO XAVIER DE HOLANDA NETO,0.3,11296.566666666666,0.16592652044721554,1.0,0.0,1,0
77963,CONSTRUTORA ESCUDO INDUSTRIA E COME,2.23,15050.609865470853,0.14325477626161776,1.7,0.0,6,0
77915,CERAMICA TORRES LTDA,7.5200000000000005,13485.218085106382,0.20391861301243563,3.5238095238095237,0.0,23,0
77817,ELDORADO MINERACAO LTDA,13.07,14160.696250956387,0.2979652615648451,2.391304347826087,0.0,12,0
77776,UNIBASE CONSTRUCAO E PAVIMENTACAO L,0.2,10866.949999999999,0.17579449615577508,1.0,0.0,1,0
1849292,MINERADORA CONCRELUZ INOCENCIA LTDA,2.04,15199.936274509802,0.14830815531669864,2.3333333333333335,0.0,11,0
1849291,BR TRACTOR LOCACAO DE MAQUINAS PECA,4.28,15345.9976635514,0.18726685563087092,1.4,0.0,3,0
1849186,CDL MAGARIO LTDA,0.6,12021.733333333334,0.21369630557989422,1.0,0.0,1,0
1849181,TERRA MOGI TERRAPLENAGEM E PAVIMENT,0.18,10900.611111111111,0.2990658016115304,2.0,0.0,2,0
1849168,CONCEBRA - CONCESSIONARIA DAS RODOV,0.2,12368.399999999998,0.37522234080398437,1.0,0.0,1,0
1849085,GELO CRISTAL FABRICACAO E COMERCIO,0.38,14463.315789473683,0.41936769249244005,1.0,0.0,1,0
1849069,M.AXE'S INDUSTRIA E TRANSFORMACAO D,1.02,12719.813725490196,0.2215001915338198,1.3333333333333333,0.0,3,0
1849068,JUST CONSTRUTORA LTDA,1.12,11665.410714285714,0.14939082727783448,2.75,0.0,6,0
1848974,MINOR - MINERACAO DO NORDESTE LTDA,5.3500000000000005,14050.155140186915,0.1860600069204677,2.2222222222222223,0.0,11,0
1767444,CENTRAIS ELETRICAS DO NORTE DO BRAS,4.0,9873.6,0.18709487927402366,1.0,0.0,1,0
1791516,"ARMAC LOCACAO, LOGISTICA E SERVICOS",2.54,12781.429133858268,0.10671024613404721,4.833333333333333,0.0,12,0
79282,ALSCO TOALHEIRO BRASIL LTDA.,1.81,11492.723756906076,0.1661233651077814,1.5454545454545454,0.0,7,0
79141,EMPRESA GERENCIAL DE PROJETOS NAVAI,13.65,11111.4673992674,0.22063224390233288,1.6818181818181819,0.024390243902439025,17,0
79104,TRANSPORTADORA CORDEIRO DE CAJATI L,0.88,15328.534090909092,0.3088091060121831,2.5,0.0,6,0
79076,TELHAMAR LTDA,2.66,14722.50751879699,0.3126479915284945,1.3333333333333333,0.0,4,0
79073,TELHAS MAFRENSE LTDA,1.96,14056.84693877551,0.25763064117929313,1.6666666666666667,0.0,3,0
79031,PRODUMAR - EXPORTADORA DE PRODUTOS,14.700000000000001,13121.665986394557,0.25545007895494437,1.8148148148148149,0.0,4,0
79005,JOSE AUGUSTO VIEIRA,12.0,11761.343333333332,0.1383138490699617,2.3333333333333335,0.0,5,0
78973,JOSE AUGUSTO VIEIRA,0.23,14609.173913043478,0.1816041736728857,3.0,0.0,3,0
78803,ONIX GERACAO DE ENERGIA SA.,1.82,14261.76923076923,0.17668230056379114,1.0,0.0,2,0
78641,JOSE AUGUSTO VIEIRA,2.34,13729.602564102564,0.1446048792816819,1.8,0.0,5,0
78473,VIX LOGISTICA S/A,1.6600000000000001,12954.048192771084,0.11477781518732573,1.1,0.0,5,0
78442,AMAFIBRA - FIBRAS E SUBSTRATOS AGRI,4.6,14677.417391304349,0.12346992096109788,1.1176470588235294,0.0,6,0
78427,STARGESSO INDUSTRIAL LTDA,2.2,14800.249999999998,0.25404546299125785,2.8461538461538463,0.0,9,0
78373,TRANSWINTER TRANSPORTE E LOGISTICA,8.6,12129.646511627907,0.16566751307770236,1.12,0.0,4,0
78321,B.J.TRANSPORTES DE ITATIBA LTDA,8.56,10672.530373831774,0.18871149905984072,3.5,0.0,12,0
78315,VIALOC TRANSPORTE DE PASSAGEIROS LT,9.0,13684.17111111111,0.1407419310259039,2.0,0.0,4,0
79699,ENERGY ASSETS DO BRASIL LTDA,12.600000000000001,13321.910317460317,0.1344227229911912,1.0,0.0,1,0
79684,ENERGY ASSETS DO BRASIL LTDA,15.0,13783.717333333334,0.09176208682166823,1.0,0.0,1,0
79671,ENERGY ASSETS DO BRASIL LTDA,16.0,13404.7275,0.06178193476890895,1.0,0.0,1,0
79670,ENERGY ASSETS DO BRASIL LTDA,5.3999999999999995,13911.162962962964,0.06689139071366614,1.0,0.0,1,0
79616,JOCLAU TRANSPORTES LTDA,1.81,15331.823204419888,0.242535296534129,1.8,0.0,5,0
1767087,"ARMAC LOCACAO, LOGISTICA E SERVICOS",1.1,10193.40909090909,0.07854451405765758,5.5,0.45,9,0
1766997,AUTO SOCORRO MERCES LTDA,0.26,11189.884615384615,0.13142707871463583,4.0,0.0,4,0
1766972,SUSTENTARE SANEAMENTO S/A,2.5,12385.004,0.11854949744061445,3.5,0.0,5,0
1766950,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.7,10021.214285714286,0.06415675317362451,1.5,0.0,2,0
1766916,LUXAFIT TRANSPORTES LTDA,1.4000000000000001,10469.285714285714,0.0778747356212049,1.0,0.0,1,0
1766914,POWER MEC GERADORES LTDA,8.379999999999999,12041.412887828164,0.1462008993624231,1.1428571428571428,0.0,3,0
1766904,RIO VERDE INDUSTRIA DE GORDURAS E P,3.7800000000000002,13922.0291005291,0.06124567151864493,2.2,0.07692307692307693,5,0
79525,SAO JORGE AUTO ONIBUS LTDA,4.59,11474.25925925926,0.19336603575114136,2.1666666666666665,0.0,7,0
79500,EMAM - EMULSOES E TRANSPORTES LTDA,3.2,9362.503125,0.103490619662677,1.0,0.0,1,0
79434,SALVADOR LOGISTICA E TRANSPORTES LT,2.2,10731.90909090909,0.09588144107207902,3.0,0.0,5,0
79403,VBR LOGISTICA LTDA.,15.26,11884.296854521624,0.13700430819505482,2.625,0.015384615384615385,8,0
80508,C. A. DE SOUZA SERVICOS AUTOMOTIVOS,0.38,10858.605263157895,0.1750976063127231,1.0,0.0,1,0
80489,VIACAO ANCHIETA LTDA,8.44,12789.144549763034,0.11061170990874776,1.25,0.0625,5,0
80488,BRUNO HOFFMANN,7.13,11291.604488078541,0.2027886523194758,3.5,0.0,5,0
80369,GAFOR S.A.,0.1,11828.199999999999,0.2957339240121067,1.0,0.0,1,0
80203,EMPRESA DE TRANSPORTES NOSSA SENHOR,9.040000000000001,14760.642699115042,0.19955602755803692,3.466666666666667,0.0,16,0
80154,CONSORCIO DA USINA HIDRELETRICA DE,9.200000000000001,11062.834782608694,0.09659604504231167,1.5555555555555556,0.0,5,0
80013,M. COLARITES CARVALHO & CIA. LTDA.,13.93,11543.198851399857,0.150687799928307,1.6521739130434783,0.0,9,0
79975,CENTRAIS ELETRICAS DO NORTE DO BRAS,20.0,9952.7915,0.06745846127691915,1.0,0.5,1,0
79970,AUTO VIACAO SAO LUIZ MG LTDA,0.6000000000000001,10733.866666666665,0.10372155420848654,1.5,0.0,3,0
79909,ROMPTEC LTDA,9.44,14542.713983050848,0.25283818371975836,1.9090909090909092,0.0,5,0
79831,DI-ON AMBIENTAL INDUSTRIA E COMERCI,9.35,9781.280213903743,0.1386835510415672,1.9230769230769231,0.0,10,0
79819,AMBIPAR ENVIRONMENT WASTE LOGISTIC,0.62,12805.564516129034,0.11477369339185962,5.0,0.16666666666666666,5,0
79724,OSWALDO BRAMBILLA TRANSPORTE COLETI,5.04,11494.744047619046,0.20227326119201133,1.1428571428571428,0.0,3,0
79704,ENERGY ASSETS DO BRASIL LTDA,20.0,13575.203,0.06644906157204426,1.0,0.16666666666666666,1,0
79702,ENERGY ASSETS DO BRASIL LTDA,15.4,13747.0987012987,0.0985513732012025,1.0,0.0,1,0
79700,ENERGY ASSETS DO BRASIL LTDA,2.0,12149.36,0.11496531504540157,1.0,0.0,1,0
82047,DISTRIBUIDORA DE BEBIDAS ACB LTDA,0.2,10564.2,0.15160163571306864,1.0,0.0,1,0
81963,TRANSAUTO TRANSPORTES ESPECIALIZADO,6.04,13383.178807947019,0.22970208228180086,4.076923076923077,0.0,12,0
81929,AVIGRO AVICOLA AGROINDUSTRIAL LTDA,8.0,12705.536250000001,0.15935307335020982,1.75,0.027777777777777776,9,0
81905,FRIGORIFICO VALE DO SAPUCAI LTDA -,3.24,12032.305555555555,0.15986052979286475,1.6666666666666667,0.0,8,0
81859,GLASSER PISOS E PRE MOLDADOS LTDA,13.2,13215.412121212123,0.17562437429576028,1.0,0.0,1,0
81789,GEES S/A,0.19,10293.684210526315,0.014485121178034563,1.0,0.25,1,0
81341,RODO CARGO ENCOMENDAS URGENTES LTDA,5.53,11930.884267631101,0.18724164601451493,2.260869565217391,0.0,11,0
81137,PACKER PRESTADORA DE SERVICOS LTDA,2.4,13846.329166666668,0.2181646218507372,2.6923076923076925,0.0,14,0
81020,COOPERATIVA DE TRABALHO DOS PROFISS,6.0600000000000005,12003.460396039603,0.1696673827692977,2.111111111111111,0.09523809523809523,7,0
80988,TCL - TECNOLOGIA E CONSTRUCOES LTDA,3.21,14555.83489096573,0.1828115733528407,3.6666666666666665,0.0,8,0
80978,AMF INDUSTRIA DE FILTROS - EIRELI,0.6,10232.066666666668,0.2934223128595722,1.0,0.0,1,0
80867,HERCULANO MINERACAO LTDA,11.600000000000001,11162.236206896549,0.28664677097053076,1.0,0.0,1,0
80782,TRANSPORTADORA RC LTDA,0.38,9987.28947368421,0.03775324952505421,1.0,0.0,1,0
80673,SOUFER INDUSTRIAL LTDA.,0.63,11820.0,0.2108693900572073,1.5,0.0,3,0
80590,DISTRIBUIDORA DE BEBIDAS ACB LTDA,0.44,11856.818181818182,0.1276595744680851,2.0,0.0,2,0
80556,AUTO VIACAO CATARINENSE LTDA,2.08,14787.98076923077,0.0799369290289021,1.5714285714285714,0.0,6,0
1847632,ADRIELLY TRANSPORTES LTDA,2.63,13975.684410646389,0.14005911951909958,1.6666666666666667,0.09090909090909091,6,0
1847629,GONTIJO ENGENHARIA E FUNDACOES ESPE,9.76,14076.857581967213,0.20024182232013318,3.375,0.0,11,0
1847544,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.32,12181.8125,0.17067451990416038,2.0,0.0,2,0
82420,VIACAO PENEDO LTDA,11.3,12016.699115044248,0.18735336592809268,3.68,0.0,14,0
1766840,SANTA RITA INDUSTRIA DE OLEOS E PRO,0.8,11930.199999999999,0.0932790313657776,1.0,0.0,1,0
1766834,SAO DOMINGOS INDUSTRIA DE OLEOS E P,0.36,12413.944444444443,0.11525793126904782,2.5,0.0,3,0
1766741,"EMPOL PAVIMENTACOES, OBRAS E CONCRE",1.3900000000000001,12900.913669064747,0.1938025693345014,2.0,0.0,4,0
1766739,"ARMAC LOCACAO, LOGISTICA E SERVICOS",2.0,11248.16,0.1157287058505569,3.25,0.0,6,0
1766645,"ARMAC LOCACAO, LOGISTICA E SERVICOS",3.52,9928.008522727274,0.09601194279613547,7.0,0.0,11,0
1766576,CELIA BELOMI MINOHARA,8.84,12248.535067873303,0.18020134460626697,2.9,0.0,11,0
1766570,MIXXNOVA LTDA,1.8,9375.505555555555,0.19125961207425257,1.0,0.0,1,0
1766565,COMPACTTA ENGENHARIA LTDA,5.8100000000000005,12671.643717728053,0.15297236908679102,2.2,0.0,10,0
1766377,NOVA ALTA PRESSAO COMERCIO E SERVIC,1.32,12074.772727272728,0.22446372665273828,2.3333333333333335,0.0,6,0
1766372,LOKAL LOCACAO DE EQUIPAMENTOS INDUS,0.04,13050.5,0.11647063330906862,1.0,0.0,1,0
82104,COOPERNORTE - COOPERATIVA DE TRANSP,10.09,13732.49950445986,0.1846325067703073,1.9666666666666666,0.0,8,0
82056,MILDO ALVES ADMINISTRACAO COMERCIO,3.27,9782.798165137614,0.12511194992145921,2.0,0.0,10,0
83015,VB TRANSPORTES E TURISMO LTDA.,14.190000000000001,11806.684989429175,0.13127827512106885,1.3333333333333333,0.0,4,0
82933,PERFILADOS RIO DOCE LTDA,10.75,10501.87534883721,0.16232733095023738,1.5555555555555556,0.06666666666666667,10,0
82902,BRITADOR OESTE LTDA,4.24,11444.38679245283,0.09054121448679216,3.2,0.0,15,0
82757,PERFILADOS RIO DOCE LTDA,5.62,10250.128113879004,0.1477544243870227,1.5714285714285714,0.21428571428571427,7,0
82736,COOPERATAS COOPERATIVA DE TRABALHO,6.23,13330.390048154093,0.1986855123998279,3.6538461538461537,0.0,17,0
82569,GRECA DISTRIBUIDORA DE ASFALTOS LTD,5.4,12098.083333333332,0.24311656345931748,1.0,0.0,1,0
82428,SHAULLIN TRANSPORTADOR REVENDEDOR R,1.89,14165.8835978836,0.12568014964039095,1.0,0.0,1,0
1848970,TECNOSONDA S A,2.38,14000.420168067227,0.1021229855046367,2.0,0.16666666666666666,7,0
1848796,FORGE BRASIL ESTRUTURAS PARA EVENTO,0.11,13113.818181818182,0.2696323101239497,1.5,0.0,3,0
1848709,BVLOG TRANSPORTES LTDA,1.4,11803.492857142857,0.1868696251533293,1.0,0.0,2,0
1848706,RICARDO BUZATTO LTDA,0.14,12274.642857142857,0.10205126713026273,1.0,0.0,2,0
1848519,GUINCHOS ORIMOM LTDA,0.6000000000000001,13987.549999999996,0.32317310751346734,2.0,0.0,2,0
1848242,DESA MORRO DOS VENTOS I LTDA.,2.0,10369.825,0.13777956715759426,1.0,0.0,1,0
1848240,COSAMPA CONSTRUCOES LTDA,1.58,14430.481012658227,0.17583604676458411,2.75,0.0,9,0
1848018,GUAIBE ENGENHARIA LTDA,0.18,15549.833333333332,0.3540373780354916,1.5,0.0,3,0
1847932,WTC LOCACAO DE EQUIPAMENTOS DE TRAN,1.9100000000000001,12057.575916230366,0.1899503125709673,2.25,0.0,8,0
84513,"ALVES, BARRETO COMERCIO E CONSTRUCO",5.34,13470.852059925095,0.22647525139241542,2.1904761904761907,0.08,10,0
84451,OLIVIAL INDUSTRIA E COMERCIO LTDA,4.2,10995.264285714286,0.21755361778046867,1.3333333333333333,0.0,2,0
84420,BRASIL NORTE BEBIDAS S/A,0.78,13260.435897435897,0.2628853520304279,1.0,0.0,1,0
84418,COOPERATIVA DE TRANSPORTE DE PETROL,5.54,12633.009025270758,0.18595245079541348,1.0909090909090908,0.0,3,0
84396,VIACAO UNIAO SANTA CRUZ LTDA,9.17,14840.056706652127,0.19133616081677018,1.5555555555555556,0.0,5,0
84378,TRANSPORTADORA IRMAOS VIEIRA LTDA.,0.4,12159.05,0.07615726557584679,2.0,0.0,2,0
84375,TRANSCON TRANSPORTES DE CARGAS LTDA,1.2000000000000002,10938.874999999998,0.20416480975724957,1.3333333333333333,0.0,2,0
84337,JAGUAR TRANSPORTES URBANOS LTDA,12.55,10390.356972111555,0.11177725469938492,2.0,0.0,8,0
84269,VIACAO SAO FRANCISCO LTDA,0.6000000000000001,12767.066666666664,0.08425976209622676,3.0,0.0,3,0
83938,AGRODANIELI INDUSTRIA E COMERCIO LT,6.86,11545.432944606413,0.19528022578311796,2.25,0.0,6,0
83721,REVENDEDORA DE PRODUTOS DE AVIACAO,0.04,13231.5,0.13747496504553527,1.0,0.0,1,0
83686,LANZA TERRAPLENAGEM E COMERCIO LTDA,2.36,12116.24152542373,0.2517303255575494,2.4285714285714284,0.0,5,0
83429,SANTA LUZIA ENGENHARIA E CONSTRUCOE,1.3800000000000001,14749.1884057971,0.21084284667100328,2.5,0.0,5,0
83418,CONTIL INDUSTRIA E COMERCIO LTDA,0.56,12967.214285714283,0.16412821346142195,1.0,0.0,2,0
83417,EMPRESA SAO PAULO LTDA,10.19,13205.413150147204,0.12118242466957524,3.6333333333333333,0.0,14,0
83084,GALVANI MINERACAO E PARTICIPACOES L,0.24000000000000002,12982.583333333332,0.04714649755120642,1.0,0.0,1,0
1846755,JJP COMERCIO DE GELO LTDA,0.8,11831.4625,0.27835527518259046,1.0,0.0,1,0
86556,SANTA FE ENERGETICA S/A,5.02,9407.962151394424,0.19534758745717842,1.1428571428571428,0.0,2,0
86450,KEPLER INDUSTRIAL E COMERCIAL LTDA,0.28,9625.25,0.10054284304303783,3.0,0.0,3,0
86074,JOSE AUGUSTO VIEIRA,1.1400000000000001,12962.201754385964,0.12476424367476016,2.0,0.0,4,0
85929,PLANATERRA-TERRAPLENAGEM E PAVIMENT,0.76,10962.434210526317,0.1493029424649971,1.3333333333333333,0.0,3,0
85819,RUTIANE COUTO DA SILVA,3.34,9966.269461077844,0.12014657824866752,1.3333333333333333,0.0,3,0
85728,AGROPECUARIA SEM FRONTEIRAS LTDA,7.13,14480.534361851334,0.16719015642317522,3.5185185185185186,0.0,17,0
85613,OXITENO S A INDUSTRIA E COMERCIO,0.04,11215.75,0.10159819896128212,1.0,0.3333333333333333,2,0
85510,SICBRAS - CARBETO DE SILICIO DO BRA,3.71,12808.611859838276,0.1948718380385501,2.3157894736842106,0.0,17,0
85192,LDB TRANSPORTES DE CARGAS LTDA,0.06,13531.666666666666,0.10838773247936938,3.0,0.0,3,0
84974,CECOTRAL COMERCIO TRANSPORTES E SER,5.13,11449.697855750486,0.17643953252594832,1.8,0.0,5,0
84723,TRANSMOB TRANSPORTES LTDA,18.8,9177.21170212766,0.06131010914059907,1.0,0.0,3,0
84722,VAMSERVICE LOGISTICA DE TRANSPORTE,1.4000000000000001,12036.078571428568,0.15956668373835572,1.1666666666666667,0.0,3,0
84703,NAVEGACAO RIO NEGRO S.A.,15.48,14134.15568475452,0.263586617587932,1.4651162790697674,0.0,4,0
84659,SHALOM ENGENHARIA LTDA,2.31,14321.588744588746,0.3209582481810072,2.6,0.0,9,0
84644,TORA RECINTOS ALFANDEGADOS S/A,0.28,11484.071428571428,0.2078779924989271,1.5,0.0,2,0
1846795,CBAA- ASFALTOS LTDA,0.8,9054.0,0.09939943671305501,1.0,0.0,1,0
1846775,PARATY ATACADO E DISTRIBUIDORA LTDA,0.48,13315.166666666666,0.09641261218410085,1.0,0.0,2,0
1766028,PETREVEN DO BRASIL SERVICOS DE PETR,2.4,11774.65,0.14565613415260753,1.0,0.0,2,0
1765943,MAQUINAS AGRICOLAS JACTO S A,0.32,14785.96875,0.11483437634074535,1.0,0.0,2,0
1765932,AMBIPAR ENVIRONMENTAL SOLUTIONS - S,1.09,11186.183486238531,0.10426443499270889,2.5,0.0,4,0
1765840,DE AMORIM LOCADORA LTDA,10.610000000000001,11768.466540999058,0.203372036151818,2.6666666666666665,0.019230769230769232,11,0
1765838,ERCAL EMPRESAS REUNIDAS DE CALCARIO,0.6,14687.316666666666,0.1631679941536859,1.0,0.0,1,0
1765832,VALOREM AGRONEGOCIOS GO LTDA,2.33,12744.317596566523,0.1110662464732241,3.2,0.0,11,0
1765809,UNAI INDUSTRIA DE CONCRETO LTDA,0.4,10413.224999999999,0.1819441143353764,2.0,0.0,2,0
1765805,CEREALISTA ALANO LTDA,2.16,11836.893518518518,0.19228448092103745,1.4,0.0,2,0
1765801,AUTO VIACAO SAO LUIZ MG LTDA.,2.17,12051.285714285716,0.08843464318586194,1.375,0.0,9,0
1765706,HOLC COMERCIO DE MATERIAIS ELETRICO,21.0,9927.413333333334,0.132846382849069,1.0,0.0,1,0
1765612,GELO ITIQUIRA INDUSTRIA E COMERCIO,0.72,11910.569444444445,0.1888273837079811,1.5,0.0,3,0
1765078,SAO BARTOLOMEU GERADORA DE ENERGIA,0.8,10067.224999999999,0.2483330808638925,1.0,0.0,1,0
1764965,REAL EXPRESSO LIMITADA,2.14,13480.009345794393,0.10849814990837937,1.4444444444444444,0.0,4,0
1764893,KNAPP E CIA LTDA,0.3,13908.3,0.3265747790887456,2.0,0.0,2,0
87368,BETUMES ITABIRA CONCRETO E ASFALTO,2.96,12273.577702702703,0.10134933342581942,2.6666666666666665,0.0,5,0
87358,COMPANHIA HIDRO ELETRICA DO SAO FRA,1.5,10540.986666666666,0.08628098065456238,3.0,0.0,3,0
87027,MARATA SUCOS DO NORDESTE LTDA.,4.5200000000000005,12732.561946902653,0.2140578177545621,1.5769230769230769,0.0,8,0
86989,OTD BRASIL LOGISTICA S/A,0.2,9802.4,0.08161266628580756,1.0,0.0,1,0
86932,TRANSPORTES ATM LTDA,0.5599999999999999,12111.07142857143,0.15934357583085132,3.0,0.0,4,0
1847293,PHOENIX GERACAO DE ENERGIA S.A.,1.0,9855.43,0.011516493953079672,1.0,0.0,1,0
1847290,FARO CAPITAL COMERCIAL AGRICOLA LTD,1.54,12952.733766233765,0.17410705557318543,2.6666666666666665,0.0,6,0
1847123,GUILHERME MILAZZO GUIMARAES,0.55,11791.618181818181,0.18116412428550943,4.0,0.0,4,0
1847113,RODOBOLL TRANSPORTES LTDA,1.26,10565.531746031746,0.1512923500120563,1.5,0.0,3,0
1847102,TERRA MINAS TERRAPLENAGEM E TRANSPO,1.17,15233.452991452992,0.29744309925187146,2.0,0.0,5,0
1847098,OURO SAFRA S/A,0.6,8751.2,0.16695995977694486,1.0,0.0,1,0
1847075,CEREALISTA SANTO EXPEDITO LTDA,11.18,12883.380143112701,0.16629404040748372,1.7,0.0,6,0
1847071,FRIGOVITTA INDUSTRIA E COMERCIO DE,0.1,10414.3,0.13591888076971087,1.0,0.0,1,0
1847068,LOCASUL LOCACAO DE EQUIPAMENTOS LTD,1.9400000000000002,14338.525773195874,0.14250411802389498,1.1428571428571428,0.1,4,0
1846998,MANFRIM INDUSTRIAL E COMERCIAL LTDA,0.2,10571.8,0.29395183412474696,1.0,0.0,1,0
1846811,LIMPEBRAS ENGENHARIA AMBIENTAL LTDA,6.15,13918.580487804875,0.176620431459287,2.375,0.0,11,0
89420,JOSE QUINTAO DE OLIVEIRA,5.66,12880.23851590106,0.1934317437825908,2.1538461538461537,0.06060606060606061,10,0
89345,SOL E MAR TRANSPORTE E TURISMO LTDA,9.22,13847.520607375272,0.1559004822746407,2.857142857142857,0.022222222222222223,13,0
88728,CONSIGAZ-DISTRIBUIDORA DE GAS LTDA,0.8,11962.262499999999,0.15115451612936934,1.0,0.0,1,0
88647,COOPERATIVA DOS TRANSPORTADORES ROD,7.98,13395.929824561403,0.21156465435953312,3.6842105263157894,0.0,13,0
88604,UNIVALE TRANSPORTES LTDA,8.76,13781.929223744291,0.16058037086151958,2.2941176470588234,0.0,9,0
88603,UNIVALE TRANSPORTES LTDA,10.27,13976.148977604673,0.14396922563513234,2.176470588235294,0.018867924528301886,8,0
88563,BRASRAFIA INDUSTRIA E COMERCIO DE E,15.709999999999999,12883.945257797583,0.15297466814105734,1.72,0.0,8,0
87878,TRANSPORTES JORGETO LTDA,8.57,12694.404900816802,0.09394283812868796,1.9090909090909092,0.0,6,0
87803,ASSOCIACAO DAS PIONEIRAS SOCIAIS,0.4,12193.975,0.1826742305113796,1.0,0.0,3,0
87768,UNIBASE CONSTRUCAO E PAVIMENTACAO L,1.71,13839.842105263158,0.13298118450291618,1.8,0.0,6,0
87726,MB5 - COMERCIO IMPORTACAO E EXPORTA,4.51,11640.288248337029,0.136242921118449,1.25,0.0,7,0
87523,ANTONIO RODRIGUES FERREIRA,4.47,12322.004474272931,0.18137665361398536,4.636363636363637,0.0,15,0
87459,VIACAO TRANSMARSICO LTDA,1.4000000000000001,10980.171428571428,0.1544771614286532,1.0,0.0,1,0
87451,RD SERVICOS E LOCACAO DE EQUIPAMENT,0.8,12321.949999999999,0.18698440587731652,1.0,0.0,1,0
87382,O C S - MINERACAO E EMPREENDIMENTOS,9.280000000000001,11138.883620689654,0.26507939916903395,1.457142857142857,0.0,8,0
87370,TOSANA AGROPECUARIA LTDA,1.0,15029.48,0.289584869203725,2.5,0.0,6,0
1792806,"ARMAC LOCACAO, LOGISTICA E SERVICOS",2.56,11469.70703125,0.08448784076260665,4.5,0.0,5,0
1792390,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.46,12253.260869565216,0.06412844850527809,3.0,0.0,3,0
1792380,CONSORCIO CONSTRUTOR PORTOCEM,4.5600000000000005,13046.31140350877,0.0944886283983609,6.0,0.3333333333333333,8,0
1792360,BONOMAQ MAQUINAS E EQUIPAMENTOS LTD,1.78,12329.179775280898,0.09409576441018248,1.8888888888888888,0.0,5,0
1792274,OURO SAFRA S/A,1.5999999999999999,10672.1,0.18539989786452524,1.0,0.0,1,0
1792265,CONTEPA - CONSTRUCOES TERRAPLANAGEM,0.56,14566.196428571428,0.2760084196899132,3.3333333333333335,0.0,9,0
1792258,OURO SAFRA S/A,1.3599999999999999,10708.66911764706,0.19033987718856152,1.0,0.0,2,0
1792173,CENTRAIS ELETRICAS BRASILEIRAS SA E,0.08,12603.75,0.1800654567093127,1.0,0.0,1,0
1792072,AMBIPAR ENVIRONMENTAL SOLUTIONS - S,0.9500000000000001,11981.557894736841,0.12621678228294714,4.0,0.0,4,0
1791532,ESTAF EQUIPAMENTOS S/A,0.42,14644.357142857143,0.14825473162911768,1.2857142857142858,0.0,2,0
1791527,BRASERV PETROLEO LTDA,0.5,8653.94,0.0656926209333552,1.0,0.0,1,0
1791518,GS EXTRACAO E COMERCIO DE AREIA LTD,2.22,11662.21171171171,0.1841158650928868,2.888888888888889,0.0,7,0
90295,COOP. DOS EMPRESARIOS RURAIS DE CON,0.78,13606.102564102564,0.04689637756813495,1.0,0.0,2,0
90249,DIESEL MAIS TRANSPORTE E EQUIPAMENT,0.46,15408.369565217392,0.19096905267464745,1.6666666666666667,0.0,5,0
89504,TRANS ABC - TRANSPORTES RODOVIARIOS,1.0,9795.2,0.09049636556680822,2.0,0.0,3,0
89467,TRANSPORTADORA PECAL LTDA,7.61,10995.636005256241,0.11596811971396132,1.1764705882352942,0.0,3,0
1846489,ANTONIO AMERICO E OUTRA,0.2,12021.7,0.2576590665213738,1.0,0.0,1,0
91287,SUPERMIX CONCRETO S/A,1.8,12604.244444444445,0.11858791835554514,1.8,0.0,7,0
91130,LONDRINA SUL TRANSPORTE COLETIVO LT,1.58,14653.227848101267,0.12435934537255798,1.3333333333333333,0.0,3,0
91030,SUPERMIX CONCRETO S/A,0.04,12074.25,0.14920181377725325,1.0,0.0,1,0
91006,DUQUE COMERCIO DE GAS E OXIGENIO LT,2.44,13774.4631147541,0.17250947568989775,1.1818181818181819,0.0,4,0
90970,SUPERMIX CONCRETO S/A,0.48,12801.3125,0.17508295861589712,1.0,0.0,2,0
90885,AR TURISMO AGENCIA DE VIAGENS E TUR,2.37,14480.76371308017,0.14281714050445504,1.75,0.06666666666666667,5,0
90774,MAXIMA LOGISTICA LTDA,3.0,13533.023333333333,0.23789116351679976,3.130434782608696,0.0,16,0
90724,EXPRESSO MINAS FRIOS LTDA.,8.5,12108.403529411764,0.16310393277668217,1.88,0.0,11,0
90646,AUTO VIACAO CIRCULARE POCOS DE CALD,0.2,12252.65,0.08161499757195381,1.0,0.0,1,0
90633,ENERGY ASSETS DO BRASIL LTDA.,9.2,13009.563043478262,0.10777113959146106,1.0,0.0,1,0
90588,EMPRESA AUTO VIACAO JUREMA SA,4.79,12575.686847599165,0.12093886968159723,1.6428571428571428,0.0,8,0
90382,GAIA RODOVIAS LTDA,5.28,11600.420454545454,0.14396274821543498,4.0,0.047619047619047616,13,0
1764852,MITO-MINERACAO TOCANTINS LTDA,2.39,11602.874476987447,0.17208223182323526,2.5,0.0,4,0
1764841,GRANVILLE E BAZAN LTDA,3.27,11666.446483180427,0.13929935243863056,2.111111111111111,0.0,7,0
