cnpj_14,cnpj_basico,cnpj_ordem,cnpj_dv
11414824000124,11414824,0001,24
00005214311311,00005214,3113,11
05454846000387,05454846,0003,87
97338099000178,97338099,0001,78
08635703000793,08635703,0007,93
08673030000170,08673030,0001,70
15733416000277,15733416,0002,77
10376555000781,10376555,0007,81
10376555001915,10376555,0019,15
10376555002644,10376555,0026,44
04416935000295,04416935,0002,95
03786607000137,03786607,0001,37
04330304000763,04330304,0007,63
43631191000100,43631191,0001,00
26118058000128,26118058,0001,28
00585121000304,00585121,0003,04
96225768000132,96225768,0001,32
47026067000169,47026067,0001,69
03076172000137,03076172,0001,37
69042703000189,69042703,0001,89
15698659000130,15698659,0001,30
61693461000181,61693461,0001,81
61024295000716,61024295,0007,16
05597399000153,05597399,0001,53
53886768000170,53886768,0001,70
12524929000107,12524929,0001,07
57642431000179,57642431,0001,79
60870847000310,60870847,0003,10
51466324000150,51466324,0001,50
45583336000162,45583336,0001,62
09536473000182,09536473,0001,82
44013159003131,44013159,0031,31
00240698000384,00240698,0003,84
47283262000174,47283262,0001,74
19769981000164,19769981,0001,64
03480200000187,03480200,0001,87
11763704000132,11763704,0001,32
07777267000139,07777267,0001,39
08348356000807,08348356,0008,07
46138319000189,46138319,0001,89
08028249000621,08028249,0006,21
09240285000102,09240285,0001,02
60343753000121,60343753,0001,21
09273218000194,09273218,0001,94
07011138000135,07011138,0001,35
07922794000190,07922794,0001,90
02584199000178,02584199,0001,78
14381634000308,14381634,0003,08
54361175000153,54361175,0001,53
48660971000194,48660971,0001,94
01597589000543,01597589,0005,43
46766812000143,46766812,0001,43
57622466000146,57622466,0001,46
03285633000181,03285633,0001,81
16925334000106,16925334,0001,06
07847836000507,07847836,0005,07
52957693000109,52957693,0001,09
55415608000179,55415608,0001,79
09339286000109,09339286,0001,09
11610213000151,11610213,0001,51
29249347000154,29249347,0001,54
61319588000135,61319588,0001,35
54826144000120,54826144,0001,20
50958412000107,50958412,0001,07
07847836000680,07847836,0006,80
61082988000250,61082988,0002,50
21659864000432,21659864,0004,32
72073117000297,72073117,0002,97
61586160000825,61586160,0008,25
43963933000197,43963933,0001,97
88617733000110,88617733,0001,10
79111779006537,79111779,0065,37
52548435012509,52548435,0125,09
52548435017578,52548435,0175,78
52548435002112,52548435,0021,12
52548435018701,52548435,0187,01
52548435012851,52548435,0128,51
52548435023039,52548435,0230,39
44914992003820,44914992,0038,20
78586674000107,78586674,0001,07
54360623004434,54360623,0044,34
54360623005830,54360623,0058,30
54360623007883,54360623,0078,83
54360623008936,54360623,0089,36
05777322000246,05777322,0002,46
89661250000186,89661250,0001,86
00850419000132,00850419,0001,32
00068691000165,00068691,0001,65
94496353000178,94496353,0001,78
93824563000347,93824563,0003,47
82693318000160,82693318,0001,60
29949197000191,29949197,0001,91
07175725001484,07175725,0014,84
19333351000142,19333351,0001,42
28060339000100,28060339,0001,00
79228219000445,79228219,0004,45
83404251000169,83404251,0001,69
07061124000126,07061124,0001,26
00672491000117,00672491,0001,17
13434315000199,13434315,0001,99
36546304000104,36546304,0001,04
05644129000156,05644129,0001,56
76436146000146,76436146,0001,46
79764643000161,79764643,0001,61
07614595000114,07614595,0001,14
19094822000107,19094822,0001,07
44026037000750,44026037,0007,50
05105045000144,05105045,0001,44
13191431000205,13191431,0002,05
06088741000586,06088741,0005,86
07283842000147,07283842,0001,47
07283842000490,07283842,0004,90
07956749000156,07956749,0001,56
11455829003706,11455829,0037,06
80389273000290,80389273,0002,90
03902129000264,03902129,0002,64
05701821000179,05701821,0001,79
39377447000110,39377447,0001,10
53309845001100,53309845,0011,00
22192546000710,22192546,0007,10
04444217000141,04444217,0001,41
37083474000154,37083474,0001,54
08266567000116,08266567,0001,16
09356736000171,09356736,0001,71
00057240004381,00057240,0043,81
03585304000318,03585304,0003,18
25634569001535,25634569,0015,35
05432316000176,05432316,0001,76
37065430000100,37065430,0001,00
02303064000197,02303064,0001,97
31134760000115,31134760,0001,15
31923667000190,31923667,0001,90
40361123000172,40361123,0001,72
31463078000176,31463078,0001,76
31879273000181,31879273,0001,81
27816487000301,27816487,0003,01
07065754000330,07065754,0003,30
32343113000186,32343113,0001,86
04754815000206,04754815,0002,06
03662454000116,03662454,0001,16
16366368000108,16366368,0001,08
44326884000144,44326884,0001,44
04391491000108,04391491,0001,08
06108102000101,06108102,0001,01
17803300000373,17803300,0003,73
04746729000162,04746729,0001,62
12019849000358,12019849,0003,58
41128517000148,41128517,0001,48
10307895000599,10307895,0005,99
07196033002141,07196033,0021,41
48979707000118,48979707,0001,18
32681371002035,32681371,0020,35
32681371006618,32681371,0066,18
09559505000165,09559505,0001,65
09583363000252,09583363,0002,52
09582350000188,09582350,0001,88
27853182000108,27853182,0001,08
02868179000129,02868179,0001,29
08185361000161,08185361,0001,61
66702325002259,66702325,0022,59
01823664000113,01823664,0001,13
09535153000450,09535153,0004,50
05882470000140,05882470,0001,40
03405415000133,03405415,0001,33
17246638000290,17246638,0002,90
44161185000434,44161185,0004,34
65305864000167,65305864,0001,67
21483359000480,21483359,0004,80
19792977000117,19792977,0001,17
18304758000189,18304758,0001,89
08086122000154,08086122,0001,54
22432769000898,22432769,0008,98
06084516000148,06084516,0001,48
23343494000102,23343494,0001,02
02572512000158,02572512,0001,58
04810813000106,04810813,0001,06
08693274000115,08693274,0001,15
00009051969880,00009051,9698,80
00001690616806,00001690,6168,06
20085953000107,20085953,0001,07
19059849002021,19059849,0020,21
48568850000117,48568850,0001,17
23664303000104,23664303,0001,04
19368927004366,19368927,0043,66
65339590000127,65339590,0001,27
42135913000670,42135913,0006,70
08650611000197,08650611,0001,97
04807836000234,04807836,0002,34
25239617000195,25239617,0001,95
16982376000189,16982376,0001,89
16433626000121,16433626,0001,21
34567306000146,34567306,0001,46
05458585000292,05458585,0002,92
29667227000681,29667227,0006,81
01444304000100,01444304,0001,00
42585759000123,42585759,0001,23
70212345000194,70212345,0001,94
00338885000133,00338885,0001,33
07262290000271,07262290,0002,71
40551833000165,40551833,0001,65
18073013000156,18073013,0001,56
27504914000146,27504914,0001,46
33443860000310,33443860,0003,10
00779059001100,00779059,0011,00
10505311000832,10505311,0008,32
05587143000165,05587143,0001,65
72412216001902,72412216,0019,02
16992192000108,16992192,0001,08
32321018000181,32321018,0001,81
10483444003528,10483444,0035,28
10803777000148,10803777,0001,48
46149768000122,46149768,0001,22
20862617000123,20862617,0001,23
12331922000160,12331922,0001,60
00090077172353,00090077,1723,53
00011641436387,00011641,4363,87
07815327000160,07815327,0001,60
01145821000189,01145821,0001,89
00020230451349,00020230,4513,49
28337064000100,28337064,0001,00
00086746669300,00086746,6693,00
08707061000103,08707061,0001,03
19757864000180,19757864,0001,80
27999572000182,27999572,0001,82
17159856007381,17159856,0073,81
30983631000139,30983631,0001,39
13527585000144,13527585,0001,44
43555462000269,43555462,0002,69
96825575000970,96825575,0009,70
05950799000605,05950799,0006,05
29406082000150,29406082,0001,50
10471064000124,10471064,0001,24
03935768000145,03935768,0001,45
16505412000113,16505412,0001,13
03384037000159,03384037,0001,59
12574558000160,12574558,0001,60
84507920000190,84507920,0001,90
05866280000139,05866280,0001,39
34486076000190,34486076,0001,90
02311117000111,02311117,0001,11
14610398000192,14610398,0001,92
03548281000100,03548281,0001,00
05215888000101,05215888,0001,01
07391475000103,07391475,0001,03
18494537000463,18494537,0004,63
01528374000732,01528374,0007,32
01528374001380,01528374,0013,80
01528374001976,01528374,0019,76
03299955000775,03299955,0007,75
08434043000197,08434043,0001,97
04708905000333,04708905,0003,33
04708905000503,04708905,0005,03
28151393000234,28151393,0002,34
00054870852187,00054870,8521,87
00063684470449,00063684,4704,49
10320422000793,10320422,0007,93
10320422000440,10320422,0004,40
45776055000126,45776055,0001,26
00007251149320,00007251,1493,20
34970756000185,34970756,0001,85
20222975000171,20222975,0001,71
27426196000137,27426196,0001,37
09665327000157,09665327,0001,57
46020863000121,46020863,0001,21
38756631000108,38756631,0001,08
00585121000142,00585121,0001,42
22226248000108,22226248,0001,08
14359778000104,14359778,0001,04
05251648000405,05251648,0004,05
56775935000102,56775935,0001,02
59708503000401,59708503,0004,01
08094471000380,08094471,0003,80
03193191001387,03193191,0013,87
08981172000103,08981172,0001,03
61506101000123,61506101,0001,23
01456021000189,01456021,0001,89
01446198000102,01446198,0001,02
71960801000147,71960801,0001,47
00074918000185,00074918,0001,85
20469145000143,20469145,0001,43
58188756002210,58188756,0022,10
58188756000277,58188756,0002,77
04357905000174,04357905,0001,74
44689768000190,44689768,0001,90
43646975000102,43646975,0001,02
08034991000135,08034991,0001,35
07078042001085,07078042,0010,85
07078042000607,07078042,0006,07
07078042000275,07078042,0002,75
07078042000518,07078042,0005,18
07078042000941,07078042,0009,41
07078042000437,07078042,0004,37
07991244000394,07991244,0003,94
44720159000156,44720159,0001,56
08047481000100,08047481,0001,00
16541130000171,16541130,0001,71
54481270000271,54481270,0002,71
48169536001214,48169536,0012,14
18022305000160,18022305,0001,60
60500246003765,60500246,0037,65
03806784000138,03806784,0001,38
03788359000163,03788359,0001,63
10311239000136,10311239,0001,36
20842277000179,20842277,0001,79
01969182000176,01969182,0001,76
07022473000210,07022473,0002,10
07022473000562,07022473,0005,62
52548435019279,52548435,0192,79
29363431000285,29363431,0002,85
23373000001295,23373000,0012,95
23373000001376,23373000,0013,76
54360623007450,54360623,0074,50
54360623009150,54360623,0091,50
91501783000819,91501783,0008,19
41420939000192,41420939,0001,92
05907238000119,05907238,0001,19
08161189000106,08161189,0001,06
83739946000100,83739946,0001,00
04739720000205,04739720,0002,05
92678440000897,92678440,0008,97
88175625000135,88175625,0001,35
87440434000190,87440434,0001,90
01176077000775,01176077,0007,75
91682336000137,91682336,0001,37
36601404000188,36601404,0001,88
08093504000105,08093504,0001,05
00956574000138,00956574,0001,38
03222609000101,03222609,0001,01
03222465000185,03222465,0001,85
02679180000105,02679180,0001,05
59409607000253,59409607,0002,53
80393960000289,80393960,0002,89
03989217000326,03989217,0003,26
25246163000180,25246163,0001,80
05575361000180,05575361,0001,80
03888604000104,03888604,0001,04
11127711000148,11127711,0001,48
02787125000139,02787125,0001,39
01002047000238,01002047,0002,38
22192546000809,22192546,0008,09
29639852000105,29639852,0001,05
15708861000104,15708861,0001,04
28442493000139,28442493,0001,39
33263906000158,33263906,0001,58
31119993000734,31119993,0007,34
31918535000412,31918535,0004,12
32519415000162,32519415,0001,62
31423643000171,31423643,0001,71
46682861000106,46682861,0001,06
10827182000203,10827182,0002,03
11830823000241,11830823,0002,41
31382336000190,31382336,0001,90
08295837000389,08295837,0003,89
15843867000186,15843867,0001,86
02035105001264,02035105,0012,64
02284444000121,02284444,0001,21
19199348000854,19199348,0008,54
30069314000535,30069314,0005,35
61084018010761,61084018,0107,61
09452900002600,09452900,0026,00
09649272000191,09649272,0001,91
00394502001540,00394502,0015,40
09557587000109,09557587,0001,09
20952073000190,20952073,0001,90
21256870000287,21256870,0002,87
20468310010539,20468310,0105,39
16726303000126,16726303,0001,26
04702118000708,04702118,0007,08
19711316000110,19711316,0001,10
17164435003351,17164435,0033,51
07636657000270,07636657,0002,70
07636657000512,07636657,0005,12
30535186000144,30535186,0001,44
02419870000125,02419870,0001,25
14788520000115,14788520,0001,15
08642410000148,08642410,0001,48
07392106000631,07392106,0006,31
25502014000134,25502014,0001,34
26970103000259,26970103,0002,59
01901632000270,01901632,0002,70
23357072000510,23357072,0005,10
04699717000124,04699717,0001,24
25769266000124,25769266,0001,24
22470777000152,22470777,0001,52
43066666000155,43066666,0001,55
17551250000384,17551250,0003,84
10208566001562,10208566,0015,62
01759112001408,01759112,0014,08
00950001000105,00950001,0001,05
12288046000137,12288046,0001,37
07258209000107,07258209,0001,07
00008723174633,00008723,1746,33
20673489000170,20673489,0001,70
19368927002070,19368927,0020,70
09535153000108,09535153,0001,08
01744153000297,01744153,0002,97
10328162000107,10328162,0001,07
08218726000107,08218726,0001,07
25946732000108,25946732,0001,08
00356328000145,00356328,0001,45
19646504000101,19646504,0001,01
32821183000445,32821183,0004,45
05458585000101,05458585,0001,01
17251034000232,17251034,0002,32
15605543000100,15605543,0001,00
33773353000264,33773353,0002,64
08490666000187,08490666,0001,87
10984821000163,10984821,0001,63
10808699000174,10808699,0001,74
05917434000174,05917434,0001,74
08552473000103,08552473,0001,03
09302928000103,09302928,0001,03
08365223000164,08365223,0001,64
00087791064472,00087791,0644,72
08713513000151,08713513,0001,51
40775447000157,40775447,0001,57
07199061000330,07199061,0003,30
05386318000257,05386318,0002,57
65120057000501,65120057,0005,01
08892245000263,08892245,0002,63
00064000699334,00064000,6993,34
12240002000137,12240002,0001,37
22881417000224,22881417,0002,24
07844087000122,07844087,0001,22
00080605000130,00080605,0001,30
03465537000115,03465537,0001,15
14578002000177,14578002,0001,77
09620025000162,09620025,0001,62
27535996001591,27535996,0015,91
12901925000192,12901925,0001,92
32906167000102,32906167,0001,02
11092359000152,11092359,0001,52
29829452000324,29829452,0003,24
07305883000197,07305883,0001,97
14160269000140,14160269,0001,40
42288886000160,42288886,0001,60
00080957919387,00080957,9193,87
05099585001134,05099585,0011,34
04894085000150,04894085,0001,50
17194077000495,17194077,0004,95
28152650000171,28152650,0001,71
14072714000110,14072714,0001,10
00004088282345,00004088,2823,45
00009015779368,00009015,7793,68
05802590000190,05802590,0001,90
09020353000128,09020353,0001,28
41479049000156,41479049,0001,56
04420916000151,04420916,0001,51
10458377000223,10458377,0002,23
04503660002009,04503660,0020,09
02351006000139,02351006,0001,39
67280008000120,67280008,0001,20
05849495001970,05849495,0019,70
45866316000360,45866316,0003,60
47874037000102,47874037,0001,02
45227673000117,45227673,0001,17
58739426000141,58739426,0001,41
01881662000180,01881662,0001,80
47497367000126,47497367,0001,26
05518605000192,05518605,0001,92
47937727000163,47937727,0001,63
07004424000173,07004424,0001,73
01779939000320,01779939,0003,20
09064802000130,09064802,0001,30
44469443000100,44469443,0001,00
14767118000154,14767118,0001,54
07078042001166,07078042,0011,66
11513763000152,11513763,0001,52
56560345000154,56560345,0001,54
45987062001220,45987062,0012,20
43963065000145,43963065,0001,45
17848016000151,17848016,0001,51
03063055000139,03063055,0001,39
00194724000709,00194724,0007,09
18788970000401,18788970,0004,01
22123935000106,22123935,0001,06
