cnpj_14,cnpj_basico,cnpj_ordem,cnpj_dv,identificador_matriz_filial,situacao_cadastral,uf,municipio,cnae_fiscal_principal,cnae_principal_descricao,cnae_fiscal_secundaria
48430602000105,48430602,0001,05,1,02,CE,1585,3314717,"Manutenção e reparação de máquinas e equipamentos de terraplenagem, pavimentação e construção, exceto tratores","2543800,2869100,3314713,3314799,3321000,4120400,4211101,4292802,4299599,4311802,4313400,4321500,4322301,4322302,4329103,4330401,4330499,4399101,4399104,4399199,4663000,4672900,4744001,7112000,7732201,7739099,7820500,8211300"
47925043000222,47925043,0002,22,2,02,RN,1601,0810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,"0810006,0990403,8211300"
48861901000102,48861901,0001,02,1,02,SP,6357,2399199,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,5212500
43241544000239,43241544,0002,39,2,02,MS,9107,4681802,Comércio atacadista de combustíveis realizado por transportador retalhista (T.R.R.),"4732600,4930203"
15482050000200,15482050,0002,00,2,02,BA,3595,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4520001,4520003,4520005,4520006,4520007,4530701,4530702,4530703,4530705,4731800,4732600,4930201,4930203,8599604"
22192546000981,22192546,0009,81,2,02,AP,0663,4313400,Obras de terraplenagem,"0990402,0990403,4399101,4399104,7112000,7732201"
43332756000221,43332756,0002,21,2,02,BA,3805,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","3314708,3600602,3811400,3812200,3821100,3822000,3900500,4921302,4922102,4923002,4930201,4930203,5212500,5229099,5231102,5250803,5250804,5250805,6209100,6810202,6822600,7020400,7112000,7490104,7490199,7711000,7719599,7732201,7739099,7810800,7820500,7830200,8122200,8129000,8130300,8211300,8219999,8299799,8599604,9101500,9512600"
12351253000784,12351253,0007,84,2,02,RJ,5819,3831999,"Recuperação de materiais metálicos, exceto alumínio","3831901,3839499,4687701,4687703"
51446159000175,51446159,0001,75,1,02,MG,5165,4744002,Comércio varejista de madeira e artefatos,4744099
33570797000200,33570797,0002,00,2,02,SP,7107,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4399104,4520001,4520003,4520007,4619200,4930201,4930203,5211701,5212500,5231102,5232000,5250804,7719599,7732201,7739099,7820500"
51689935000168,51689935,0001,68,1,02,DF,9701,4313400,Obras de terraplenagem,"2330302,4120400,4211101,4212000,4213800,4222702,4299501,4329199,4930201,4930202,7739099"
52099356000128,52099356,0001,28,1,02,RS,8847,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","5211799,5250803,5250804,4930201,4930203,7719599,7731400"
52387923000303,52387923,0003,03,2,02,SP,6793,1041400,"Fabricação de óleos vegetais em bruto, exceto óleo de milho","1311100,1359600,3511501,4684299,4693100,5211701,5211799"
01478057000325,01478057,0003,25,2,08,SP,6449,2731700,Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica,"2651500,2790299,2815102,2832100,3314711,3314712,3321000,4511102,4530703,4614100,4661300,7731400,7739099"
52712311000187,52712311,0001,87,1,02,MA,0803,1922599,"Fabricação de outros produtos derivados do petróleo, exceto produtos do refino","2099199,3319800,7319002,7319003,8292000"
00001180005861,00001180,0058,61,2,02,DF,9701,3512300,Transmissão de energia elétrica,"3313999,6110803,6190699"
00001180007139,00001180,0071,39,2,02,SP,6713,3512300,Transmissão de energia elétrica,
19368927005842,19368927,0058,42,2,02,MS,9051,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4930201,4930203,5212500"
53779140000176,53779140,0001,76,1,02,CE,1429,6810201,Compra e venda de imóveis próprios,"6810203,4299599"
00779059001606,00779059,0016,06,2,02,RS,8705,4212000,Construção de obras de arte especiais,"4211101,4399199,7112000"
08292480001195,08292480,0011,95,2,02,SP,6711,0131800,Cultivo de laranja,
55231481000138,55231481,0001,38,1,02,MG,4445,2599399,Fabricação de outros produtos de metal não especificados anteriormente,"2539001,4672900,4679601,4744001"
55625739000180,55625739,0001,80,1,02,GO,9419,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,"4742300,4322302,4744001,4744099,4757100"
68260371001037,68260371,0010,37,2,02,SP,6875,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",4921302
77591402002003,77591402,0020,03,2,02,SP,7107,4120400,Construção de edifícios,"4110700,4211101,4212000,4213800,4221901,4221902,4221904,4222701,4223500,4291000,4299501,6810201,6810202,7112000"
08531518000244,08531518,0002,44,2,02,SP,6371,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",
60291275000900,60291275,0009,00,2,02,SP,6371,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",
10529896000405,10529896,0004,05,2,02,SP,6371,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","3314708,4930201,4930203,4930204,5211799,5250804,6810202,7739099"
48142882000237,48142882,0002,37,2,02,MG,4917,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal","4921302,4922101,4923002,4929901,4929902,7711000"
61059978001942,61059978,0019,42,2,02,GO,9785,4299599,Outras obras de engenharia civil não especificadas anteriormente,"0990403,4399199,4930202,4930203"
34660849000294,34660849,0002,94,2,02,SP,6557,4632001,Comércio atacadista de cereais e leguminosas beneficiados,"0163600,4617600,4930202"
59499919000114,59499919,0001,14,1,02,PI,1219,4211101,Construção de rodovias e ferrovias,
00001180007481,00001180,0074,81,2,02,MT,9889,3511501,Geração de energia elétrica,3512300
53280790000172,53280790,0001,72,1,02,MT,9129,0724301,Extração de minério de metais preciosos,"0990402,8219999"
61070632000116,61070632,0001,16,1,02,SP,6929,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4520001,4520002,4520003,4520005,4520007,5223100,7719599"
61241658000180,61241658,0001,80,1,02,MA,0116,0810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,"4120400,4211101,4212000,4213800,4221901,4291000,4292801,4311802,4312600,4313400,4321500,4322302,4329104,4391600,4679699"
39978755000796,39978755,0007,96,2,02,RJ,6001,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes","3314717,4399199,5212500,7112000"
47887687000192,47887687,0001,92,1,02,CE,1585,4120400,Construção de edifícios,"2330301,2330305,4299501,4299599,4399103,4399199,4930201,7112000,7119799"
46447673000195,46447673,0001,95,1,02,ES,5699,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4313400,4399104,4923002,4930201,4930203,7711000,7739001,7739099"
21933935000281,21933935,0002,81,2,08,MG,4733,0210107,Extração de madeira em florestas plantadas,4671100
00438756001008,00438756,0010,08,2,02,GO,9425,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","0161003,3314711,4930201,4930203,5211701,5211799,5229099,7731400"
63296769000119,63296769,0001,19,1,02,MG,5403,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4520001,4930201"
63353587000132,63353587,0001,32,1,02,PE,2511,2342702,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",
07078042001832,07078042,0018,32,2,02,SP,6305,0131800,Cultivo de laranja,
64676035000209,64676035,0002,09,2,02,MG,4959,1013902,Preparação de subprodutos do abate,"0151201,1043100,1066000,2013401,2013402,3811400,3821100,3839401,3839499,4623102,4623109,4637103,4683400,4693100,4930202,5211799,7490199,8211300"
21120716000879,21120716,0008,79,2,02,BA,3849,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",
65096119000236,65096119,0002,36,2,02,BA,3579,0990402,Atividades de apoio à extração de minerais metálicos não-ferrosos,"0990401,0990403"
66495605000109,66495605,0001,09,1,02,SP,6619,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",5229099
66575612000110,66575612,0001,10,1,02,CE,1389,4211101,Construção de rodovias e ferrovias,"4313400,7732201,4211102"
66968549000182,66968549,0001,82,1,02,SC,8083,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","2930101,4520005,4530703,4731800,4930201"
17162637000349,17162637,0003,49,2,02,GO,9329,5212500,Carga e descarga,"4313400,4319300,4930201,4930202,7732201"
01659904000196,01659904,0001,96,1,02,CE,1413,0891600,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",0990403
92697093000173,92697093,0001,73,1,02,RS,8801,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",
00058641000105,00058641,0001,05,1,02,SC,8175,6462000,Holdings de instituições não-financeiras,"2862300,3314719,3321000,4663000,6463800,7739099"
00061493000170,00061493,0001,70,1,02,RS,8877,4211101,Construção de rodovias e ferrovias,"0810002,0810006,0810007,0810008,0810009,0810099,0899199,2399199,4212000,4213800,4222701,4313400,4399101,4744099,4930201,4930203,6810202,7112000,7732201,8211300"
05009692000152,05009692,0001,52,1,02,MS,9141,0230600,Atividades de apoio à produção florestal,"0210101,0210107,0210108,0220902,4681803,4930202,4930203,6810201,7731400"
03391986000166,03391986,0001,66,1,02,SC,8083,1629301,"Fabricação de artefatos diversos de madeira, exceto móveis","0111302,0111303,0111399,0115600,0119905,4623199,4671100,4679604,4683400,4930202,7739099,8211300"
01759112000193,01759112,0001,93,1,02,MG,5401,5211701,Armazéns gerais - emissão de warrant,"0161099,5211799,5212500,5250803,7739099,7820500,8219999"
03431716000131,03431716,0001,31,1,02,CE,1389,4929901,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal","4921301,4921302,4922102,4923002,4924800,4929902,4929999,5320201,7711000"
05105045000144,05105045,0001,44,1,02,MT,1044,3511501,Geração de energia elétrica,
00187299000135,00187299,0001,35,1,02,BA,3849,4321500,Instalação e manutenção elétrica,"3313901,3313999,4742300,7120100,7739099"
05151226000107,05151226,0001,07,1,02,MG,4133,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4930201,4930203,5211701,5211799,5212500,5250804,5250805"
03504437000150,03504437,0001,50,1,02,PE,2499,4639701,Comércio atacadista de produtos alimentícios em geral,"1020101,4634601,4646002,4649408,5211799,5212500"
01853408000179,01853408,0001,79,1,02,SP,6291,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4930201,4930203,5211701"
01857346000173,01857346,0001,73,1,02,PI,1219,4120400,Construção de edifícios,"2330301,3600601,4110700,4211101,4212000,4213800,4221903,4222701,4223500,4292801,4299501,4299599,4311801,4311802,4312600,4313400,4321500,4322301,4322302,4322303,4330401,4330404,4399101,4399105,4923002,4930202,6810201,6821801,7111100,7112000,7711000,7719599,7732201"
94704103000186,94704103,0001,86,1,02,RS,5955,8411600,Administração pública em geral,
94813102000170,94813102,0001,70,1,02,RS,8837,4632001,Comércio atacadista de cereais e leguminosas beneficiados,"0111302,0111303,0111399,0115600,0116499,0141501,0161001,0161003,0161099,0163600,0210107,1041400,1065102,1066000,1069400,1931400,1932200,2013402,3314711,3511501,3513100,3530100,4617600,4623106,4632002,4632003,4637103,4661300,4681802,4683400,4930202,4930203,5211701,5211799,6319400,6462000,6810202,7020400,7119701,7120100,7210000,7490103,7490104,8599604"
03541406000170,03541406,0001,70,1,02,MS,9051,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal","4929901,6463800"
05206729000132,05206729,0001,32,1,02,MG,4959,2930101,"Fabricação de cabines, carrocerias e reboques para caminhões","2833000,2949299,3099700,3314701,3314708,3319800,3329599,4511104,4511105,4520001"
95323275000172,95323275,0001,72,1,02,RS,8835,1012103,Frigorífico - abate de suínos,"1013901,1013902"
95424735000159,95424735,0001,59,1,02,RS,8839,4922101,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana","4511101,4520001,4921301,4922102,4923002,4924800,4929901,4929902,4929904,4930202,6462000,6810201,6810202,7911200,8211300"
03611978000188,03611978,0001,88,1,02,PI,1159,4120400,Construção de edifícios,"3600601,3701100,3702900,3811400,3812200,3821100,3822000,4110700,4211101,4211102,4212000,4213800,4222701,4222702,4223500,4299501,4299599,4311801,4311802,4313400,4319300,4321500,4322301,4322302,4329103,4329104,4330404,4391600,4399101,4399102,4399103,4399199,4520005,4923002,4924800,4929901,4929903,4930201,6810201,6810202,6810203,6821801,6821802,6822600,7711000,7719599,7731400,7732201,7732202,8121400,8129000,8130300"
05328117000112,05328117,0001,12,1,02,CE,1559,2342702,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",
05346107000100,05346107,0001,00,1,02,PA,0427,0311601,Pesca de peixes em água salgada,"0311602,0312401,0312402,1020102,1099604,4634603,4930201"
03710040000115,03710040,0001,15,1,02,ES,5701,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4930201,4930203,5212500,5250803,7490104,7711000,7719599,7739099,7820500,8299799"
00139155000375,00139155,0003,75,2,02,MG,4363,3511501,Geração de energia elétrica,
03751762000118,03751762,0001,18,1,02,ES,5625,4921302,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",
00357038004375,00357038,0043,75,2,02,PA,0427,3512300,Transmissão de energia elétrica,"3513100,3514000,4221904,4221905,6110803,6190699,7112000,7120100,7490199,8299799,3511501"
00394502019910,00394502,0199,10,2,02,RS,8815,8422100,Defesa,
00394502040103,00394502,0401,03,2,02,AM,0255,8422100,Defesa,8411600
02130870000100,02130870,0001,00,1,02,GO,9377,0810004,Extração de calcário e dolomita e beneficiamento associado,"0990403,0810099"
03831403000170,03831403,0001,70,1,02,SP,7107,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","4930201,5212500,5320201,5320202,7490104,7719599"
03835832000116,03835832,0001,16,1,02,MT,9167,1122401,Fabricação de refrigerantes,"1111902,1122499,4635401,4635499,4686902,4759899,5620101"
01287588000411,01287588,0004,11,2,02,BA,3965,1531901,Fabricação de calçados de couro,1540800
01395648000339,01395648,0003,39,2,02,MT,8989,3511501,Geração de energia elétrica,
02173151000177,02173151,0001,77,1,02,GO,9933,0810004,Extração de calcário e dolomita e beneficiamento associado,"0151201,0810006,0891600,0899199,0990403,4683400,4930201,6463800,6810201,6810202,7020400,7490104,7731400,7739099,7740300,8299705"
03872978000131,03872978,0001,31,1,02,BA,3413,1353700,Fabricação de artefatos de cordoaria,"6810201,6810202"
01823580000856,01823580,0008,56,2,02,MT,9067,1041400,"Fabricação de óleos vegetais em bruto, exceto óleo de milho",4632001
