Código Cliente,nome_cliente,cnae_descricao,estado_cliente,cluster,familia_principal,frequencia_mensal,nivel_frequencia,margem_pct_ponderada,nivel_margem,frete_por_m3,receita_liquida_total
1637904,CBC - CONSTRUTORA BATISTA CAVALCANT,Construção de rodovias e ferrovias,Pernambuco,0,GRANS TAC 4,1.0,Ocasionais,0.2661675513689873,Alta,466.55,2933.19
1637897,ENGIE SOLUCOES DE OPERACAO E MANUTE,Serviços de engenharia,Bahia,0,HYDRA XP,1.0,Ocasionais,0.2574989309059808,Alta,584.9999999999999,654.76
1637253,RECICLAGEM INDUSTRIA E COMERCIO DE,Fabricação de alimentos para animais,Mato Grosso,0,HYDRA XP,1.0,Ocasionais,0.1235316019026488,Baixa,637.5,2632.12
1637247,ABRASIL COMERCIO DE PREMOLDADOS LTD,Fabricação de artefatos de cimento para uso na construção,Brasília,0,TOP TURBO,2.2,Regulares,0.2624159202204201,Alta,249.71666666666667,22411.75
1637244,TRANSPORTADORA CORTESIA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Paraná,0,TOP TURBO,3.0,Regulares,0.1585629085552361,Média,367.27419354838713,7820.24
1637240,ENGIE SOLUCOES DE OPERACAO E MANUTE,Serviços de engenharia,Pernambuco,0,HYDRA XP,1.0,Ocasionais,0.2701298362026176,Alta,400.83333333333326,3827.9
1636523,T. GUSMAO IND. E COM. LTDA,Fabricação de gelo comum,Rio Grande do Norte,0,COMPSOR RF,1.05,Ocasionais,0.2488962409496923,Alta,738.8960280373831,112289.0
1636509,N.R. EMPREENDIMENTOS E CONSTRUCAO L,Obras de terraplenagem,Pará,0,GRANS TAC 4,1.0,Ocasionais,0.1820797987569543,Alta,1472.7928571428572,22277.54
1636377,EXPRESSO BARAO E SANTA LUZIA LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",Rio de Janeiro,0,EXTRA TURBO,1.0,Ocasionais,0.1368347912165313,Média,172.35,2101.22
1639377,AUTO OMNIBUS FLORAMAR TRANSPORTES S,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,0,FLUIDO PARA RADIADOR,1.0833333333333333,Ocasionais,0.1340788366448717,Média,721.0506566604128,72656.06
1638564,JZAGO MATERIAIS DE CONSTRUCAO LTDA.,Comércio varejista de materiais de construção não especificados anteriormente,Santa Catarina,0,TOP TURBO,1.2,Ocasionais,0.1067294724144798,Baixa,549.4119241192411,44087.26
1638382,SANTA LUZIA ENGENHARIA E CONSTRUCOE,Outras obras de engenharia civil não especificadas anteriormente,Espírito Santo,0,TOP TURBO,2.4,Regulares,0.117832495877201,Baixa,435.28606965174123,41355.4
1652229,CAMPO AGROPECUARIA LTDA,Serviços combinados de escritório e apoio administrativo,Espírito Santo,0,CHASSIS,1.0,Ocasionais,0.1108918804165938,Baixa,504.6363636363636,1201.17
1652224,TRANSPORTE PREMIUM LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",Maranhão,0,TOP TURBO,1.4090909090909092,Ocasionais,0.1666112631963416,Média,499.60442260442255,107845.23
1652221,AMBIPAR ENVIRONMENTAL NORDESTE LTDA,Coleta de resíduos não-perigosos,Alagoas,0,HYDRA XP,1.25,Ocasionais,0.1294865585283098,Baixa,1121.9738134206218,70383.29
1651726,COMGELO EMPREENDS. E SERVICOS EIREL,Fabricação de gelo comum,Ceará,0,COMPSOR RF,1.0,Ocasionais,0.2137565075399467,Alta,782.3933333333333,37160.74
1651634,DANIELLE TRANSPORTE DE CARGAS LTDA,Transporte rodoviário de produtos perigosos,Pernambuco,0,TOP TURBO,1.0,Ocasionais,0.1365351994771664,Média,510.445945945946,19065.34
1651605,ANCORA SIDERURGICA NORTE LTDA,Produção de ferro-gusa,Pará,0,HYDRA,1.2222222222222223,Ocasionais,0.1231588900084545,Baixa,733.0636363636362,104346.02
1651599,LOJAO DUFERRO LTDA,Comércio atacadista de materiais de construção em geral,Paraíba,0,EXTRA TURBO,1.0,Ocasionais,0.0971947864122191,Baixa,588.8,2267.92
1650826,SADA TRANSPS. E ARMAZENAGENS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio de Janeiro,0,TOP TURBO,1.0,Ocasionais,0.0888540966598208,Baixa,202.30487804878047,7990.29
1650574,VIX TRANSPORTES DEDICADOS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio de Janeiro,0,TRM 4,1.1666666666666667,Ocasionais,0.1296707683607,Baixa,201.28614457831324,39077.35
1638309,JOAREZ BAIDA,,Paraná,0,VALORA,1.0,Ocasionais,0.2844562385306376,Alta,0.0,1869.11
1638307,CBC - CONSTRUTORA BATISTA CAVALCANT,Construção de rodovias e ferrovias,Pernambuco,0,TOP TURBO,2.0,Regulares,0.2344426067468221,Alta,0.0,67469.69
1638148,ARLANXEO BRASIL S.A.,Fabricação de elastômeros,Rio Grande do Sul,0,TURBINA X,2.0,Regulares,0.0928809490563456,Baixa,601.3214285714287,14179.98
1638133,PEDRATER INDUSTRIA E COMERCIO LTDA,Preparação de massa de concreto e argamassa para construção,Rio de Janeiro,0,HYDRA,1.0,Ocasionais,0.0996237668914864,Baixa,236.49999999999991,6666.08
1641302,DOMUS - ENG. E PARTICIPACAO EIRELI,Construção de rodovias e ferrovias,Tocantins,0,TOP TURBO,1.4,Ocasionais,0.096257584044631,Baixa,675.3621495327103,51540.77
1641300,DESBRAVA S.A,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1858588724144548,Alta,291.84999999999997,2396.98
1641298,CONSORCIO GURUPI,Construção de rodovias e ferrovias,Tocantins,0,TOP TURBO,1.0,Ocasionais,0.1298390350450061,Baixa,670.4388777555109,57503.2
1641297,DOMUS - ENG. E PARTICIPACAO EIRELI,Construção de rodovias e ferrovias,Tocantins,0,TOP TURBO,3.0,Regulares,0.1444907962881173,Média,670.1654676258992,16777.47
1641140,F C LOCACOES DE MAQUINAS E VEICULOS,Locação de automóveis sem condutor,Minas Gerais,0,TOP TURBO,1.1666666666666667,Ocasionais,0.1686019687837102,Média,121.39795918367346,12116.11
1641139,IRB LOGISTICA S.A.,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio de Janeiro,0,HYDRA XP,2.0,Regulares,0.1260169227772342,Baixa,215.2198142414861,89323.4
1640820,CONSORCIO GURUPI,Construção de rodovias e ferrovias,Tocantins,0,TOP TURBO,3.1666666666666665,Regulares,0.1344092014162811,Média,427.47069767441855,117886.2
1640720,FUSAO LIGAS COM. E IND. LTDA,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,Minas Gerais,0,HYDRA XP,2.0,Regulares,0.2838861468873579,Alta,547.3,4607.34
1640692,METALVAREZ COMERCIO DE FERROS E MET,Comércio atacadista de resíduos e sucatas metálicos,São Paulo,0,HYDRA XP,1.2727272727272727,Ocasionais,0.0971942768331595,Baixa,497.7573800738008,109201.08
1640134,CS BRASIL FROTAS S.A.,Locação de automóveis sem condutor,Tocantins,0,VALORA,1.6666666666666667,Regulares,0.0898835200703714,Baixa,599.1051995163241,238005.81
1640127,GEO AMBIENTAL EMPREENDIMENTOS LTDA,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Rio de Janeiro,0,TOP TURBO,1.0,Ocasionais,0.1640800705578479,Média,228.11666666666667,6349.4
1640126,ROSILENE FORTES DE OLIVEIRA ARIOZI,Comércio a varejo de peças e acessórios novos para veículos automotores,São Paulo,0,TOP TURBO,1.5,Ocasionais,0.163804995322204,Média,479.1674277016743,77675.47
1640097,SOLUCAO TRANSPORTES E SERVICOS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO PRO,1.2857142857142858,Ocasionais,0.1290012002424677,Baixa,500.03703703703695,22320.49
1640012,LUARA MEL VIEIRA TRANSPORTES LTDA,Organização logística do transporte de carga,Santa Catarina,0,TOP TURBO,1.2727272727272727,Ocasionais,0.2138447099950507,Alta,490.46058091286307,59019.51
1639811,COMERCIO E INDUSTRIA DE PESCADOS CA,"Fabricação de conservas de peixes, crustáceos e moluscos",Minas Gerais,0,COMPSOR RF,1.0,Ocasionais,0.2993715522738258,Alta,842.623076923077,17627.559999999998
1639734,CIA DE FERRO LIGAS DA BAHIA FERBASA,Extração de quartzo,Bahia,0,TURBINA X,1.0,Ocasionais,0.1130024923280378,Baixa,827.85,10616.58
1643713,MIRO TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Santa Catarina,0,TOP TURBO,1.0,Ocasionais,0.1306514640320623,Média,449.35,4795.66
1643593,HOK TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio Grande do Sul,0,TOP TURBO,2.409090909090909,Regulares,0.1473491972026923,Média,496.673531655225,157315.55
1643490,COBREMAX INDUSTRIA E COMERCIO LTDA,Recuperação de sucatas de alumínio,Rio de Janeiro,0,TRM 5 PLUS,1.0,Ocasionais,0.1751149794767815,Média,0.0,1213.26
1643249,COOPERATIVA DE TRANSPORTES DA SERRA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio Grande do Sul,0,TOP TURBO,1.0,Ocasionais,0.1075316099928134,Baixa,732.4999999999999,7027.05
1643246,TRANSPORTADORA SBH LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TRM 5,1.25,Ocasionais,0.0951380813265686,Baixa,489.12380952380954,66566.93000000001
1643233,FREITAS LOG AGRONEGOCIOS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.125,Ocasionais,0.1039970907508849,Baixa,595.8250336473754,96904.73
1642777,VIACAO LIMA E SILVA LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",São Paulo,0,VALORA,1.368421052631579,Ocasionais,0.1315377760209243,Média,564.4801724137931,169899.71
1642776,J V R SERVICOS COMBINADOS LTDA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,Bahia,0,2T,1.0,Ocasionais,0.1097143498512823,Baixa,504.1666666666667,712.76
1642761,SINAL SERVICOS DE INTEGRACAO INDUST,Organização logística do transporte de carga,Paraná,0,TOP TURBO,1.5,Ocasionais,0.1054888225061163,Baixa,558.3473684210527,41871.64
1642297,RESIDENCIAL JARDIM TROPICAL LTDA,Compra e venda de imóveis próprios,Pará,0,TOP TURBO,1.1666666666666667,Ocasionais,0.1738483894976034,Média,793.7805555555556,47537.34
1642296,VIACAO PARATY LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",São Paulo,0,TOP TURBO,1.5,Ocasionais,0.1888004960082437,Alta,276.8279569892473,62515.09
1642283,RESIDENCIAL JARDIM UNIVERSITARIO LT,Outras obras de engenharia civil não especificadas anteriormente,Pará,0,TOP TURBO,1.0,Ocasionais,0.1731270441923043,Média,762.1625,19867.26
1642097,J DANTAS S/A ENGENHARIA E CONSTRUCO,Construção de rodovias e ferrovias,Minas Gerais,0,HYDRA XP,4.0,Frequentes,0.1609716420700758,Média,326.85676392572947,43005.96
1641999,J DANTAS S/A ENGENHARIA E CONSTRUCO,Construção de rodovias e ferrovias,Minas Gerais,0,HYDRA XP,1.0,Ocasionais,0.1872630236117635,Alta,0.0,82386.90000000001
1641309,CONSTRUTORA SANCHES TRIPOLONI LTDA,Construção de rodovias e ferrovias,Goiás,0,TOP TURBO,3.5,Regulares,0.1216583959414402,Baixa,651.277027027027,162506.91
1641306,DESBRAVA S.A,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",Bahia,0,HYDRA,2.0,Regulares,0.1838566379851824,Alta,550.1833333333333,6607.05
1644432,NEW R&D TRANSPORTES RODOVIARIOS LTD,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",São Paulo,0,TOP TURBO PRO,3.0,Regulares,0.0303208880885216,Baixa,637.2916666666665,3342.9100000000003
1644431,LOG PRIMOS TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,HYDRA XP,1.5714285714285714,Regulares,0.0685394671065038,Baixa,595.5695187165775,40087.56
1650196,AES BRASIL OPERACOES S.A.,Geração de energia elétrica,São Paulo,0,TURBINA X,1.0,Ocasionais,0.1638995798689661,Média,557.3795918367347,27229.6
1650194,MINERACAO AOKI TAUBATE LTDA,"Extração de areia, cascalho ou pedregulho e beneficiamento associado",São Paulo,0,TOP TURBO,1.1428571428571428,Ocasionais,0.1682658233051285,Média,319.89331210191085,80281.9
1650100,MARIA LUIZA CONSTRUCOES E EMPREENDI,Incorporação de empreendimentos imobiliários,São Paulo,0,TOP TURBO,1.6666666666666667,Regulares,0.2000796983997635,Alta,239.0222222222222,11167.1
1650097,NOTARO ALIMENTOS LTDA,Abate de aves,Pernambuco,0,COMPSOR RF,1.0,Ocasionais,0.2713002573908512,Alta,585.545918367347,26407.31
1649524,SPM PARTICIPACOES E TRANSPORTES LTD,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,EXTRA TURBO,1.0,Ocasionais,0.1788396511945609,Média,0.0,16067.41
1649514,COOPPELL - COOPERATIVA DOS PRODUTOR,Pesca de peixes em água salgada,Pará,0,TURBO VIGOROS,1.2857142857142858,Ocasionais,0.1342405452425173,Média,620.280612244898,190523.66
1649332,F & S COMERCIAL LTDA,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",Piauí,0,GL 5,1.0,Ocasionais,0.129804316074539,Baixa,1388.2253521126759,9811.23
1648961,EXE MINERAL - ENGENHARIA E MINERACA,Outras obras de engenharia civil não especificadas anteriormente,Minas Gerais,0,GRANS TAC 4,2.0,Regulares,0.1674819379392791,Média,622.3666666666666,6926.12
1648957,SISTEMMA ASSES. E CONSTRUCOES LTDA,Coleta de resíduos não-perigosos,Paraná,0,HYDRA,1.0,Ocasionais,0.1386156058532134,Média,567.984802431611,39275.52
1648702,TRIANGULO LOCACOES DE EQUIPAMENTOS,Locação de automóveis sem condutor,Minas Gerais,0,TOP TURBO,1.75,Regulares,0.0909398588051413,Baixa,525.9236499068901,66539.25
1648430,IMPERMIX CONCRETO LTDA,Preparação de massa de concreto e argamassa para construção,Maranhão,0,TOP TURBO,1.1428571428571428,Ocasionais,0.1615599605015895,Média,715.145922746781,31758.24
1648429,IVETE E IVETE MAN. DE MAQS. DE REFR,Comércio a varejo de peças e acessórios novos para veículos automotores,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1889142815900087,Alta,664.4738786279684,189262.61
1648154,MARIA LUIZA CONSTRUCOES E EMPREENDI,Incorporação de empreendimentos imobiliários,São Paulo,0,TOP TURBO,4.4,Frequentes,0.2097221146424002,Alta,433.65726681127984,59903.84
1648067,BONO TRANSPORTES RODOVIARIO E DISTR,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Piauí,0,GL 5,1.0,Ocasionais,0.1504931880810734,Média,480.72222222222223,2329.74
1646930,FLEXS TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.1954474207310127,Alta,643.7318840579709,16415.309999999998
1646759,"TONIOLO, BUSNELLO S/A TUNEIS, TERRA",Construção de obras de arte especiais,Rio de Janeiro,0,TURBINA X,2.0,Regulares,0.0877382938162754,Baixa,172.03389830508473,6714.4
1646748,TRANSPORTES JAIDAM LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1683028880164553,Média,562.3538961038961,36724.86
1646741,ABC SISTEMA DE TRANSPORTE SPE S.A.,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.089207894286429,Baixa,488.27,11393.05
1646728,CONSTRUTORA TRIPOLONI LTDA,Construção de rodovias e ferrovias,Paraná,0,TOP TURBO,1.6,Regulares,0.1913333358109388,Alta,505.41588785046724,26907.7
1646726,BRASILIENSE CARGO LTDA.,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.0698035406488967,Baixa,650.4499999999999,2100.18
1646552,TRR PATRAO DIESEL LTDA,Comércio atacadista de combustíveis realizado por transportador retalhista (T.R.R.),Rondônia,0,TOP TURBO,1.0,Ocasionais,0.0889400679140583,Baixa,938.6355932203389,46364.48
1646376,AES BRASIL OPERACOES S.A.,Geração de energia elétrica,São Paulo,0,TURBINA X,1.0,Ocasionais,0.2439390150806673,Alta,568.3079399141631,105700.23
1646374,CONSTRUTORA E INCORPORADORA SOMA LT,Construção de edifícios,Piauí,0,HYDRA XP,1.1764705882352942,Ocasionais,0.1335070040169858,Média,1136.956043956044,147812.32
1646191,AGUIAR LOCACAO LTDA,Locação de automóveis sem condutor,Maranhão,0,TOP TURBO PRO,1.4,Ocasionais,0.2071623637558029,Alta,399.2749999999999,22757.85
1646188,KMBRAS TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Paraná,0,TOP TURBO,1.0,Ocasionais,0.169926873481105,Média,383.5833333333333,14574.74
1645178,ZARP TRANSPORTES DE CARGAS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Pernambuco,0,TOP TURBO,1.5,Ocasionais,0.1782771983412232,Média,0.0,18399.1
1645105,AVANCO TRANSPORTES E TURISMO EIRELI,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Bahia,0,TOP TURBO,1.4,Ocasionais,0.1767458102924102,Média,557.5887931034483,156466.16999999998
1644782,ELETROGOES S/A,Geração de energia elétrica,Rondônia,0,HYDRA,1.0,Ocasionais,0.0043369959254922,Baixa,358.685,18515.120000000003
1644441,MAIS CONSTRUTORA LTDA,Construção de rodovias e ferrovias,Bahia,0,HYDRA XP,2.25,Regulares,0.1231266935394061,Baixa,1195.0212765957447,34391.73
1644436,AMBIPAR WASTE TO ENERGY S.A.,Comércio atacadista de resíduos de papel e papelão,Pernambuco,0,HYDRA XP,1.2857142857142858,Ocasionais,0.1156139813805973,Baixa,672.7758620689654,17410.87
3077,BIOTEXTIL INDUSTRIA E COMERCIO LTDA,Fabricação de materiais para medicina e odontologia,Goiás,0,TOP TURBO,2.0,Regulares,0.137182470666046,Média,559.7857142857142,4082.3
3056,BRASAL REFRIGERANTES S/A,Fabricação de refrigerantes,Brasília,0,COMPSOR RF,1.5,Ocasionais,0.2817734387587532,Alta,299.4795321637427,41645.87
3026,CONSIGAZ-DISTRIBUIDORA DE GAS LTDA,Comércio atacadista de gás liqüefeito de petróleo (GLP),São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1382666118992701,Média,538.6384615384616,30066.550000000003
3025,CONSIGAZ-DISTRIBUIDORA DE GAS LTDA,Comércio atacadista de gás liqüefeito de petróleo (GLP),São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1569991500140776,Média,524.0222222222222,22518.02
3016,CENTRO OESTE ASFALTOS S/A,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,Minas Gerais,0,UTILE,1.0,Ocasionais,0.2096033229778249,Alta,555.7642857142857,14468.95
3015,CENTRO OESTE ASFALTOS S/A,Fabricação de outros produtos químicos não especificados anteriormente,Tocantins,0,UTILE,1.0,Ocasionais,0.1623237879926206,Média,654.1612068965517,116172.56
2852,VIACAO REGIONAL S/A,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Bahia,0,TRM 4,1.4444444444444444,Ocasionais,0.2711850612006153,Alta,603.0830039525691,74334.22
2627,MINERADORA PEDRIX LTDA,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,São Paulo,0,GEAR,1.6,Regulares,0.2219773581996868,Alta,581.4006734006733,150487.15
1895578,TECNOGEO FUNDACOES LTDA.,Obras de fundações,São Paulo,0,HYDRA XP,3.0,Regulares,0.1177364923192886,Baixa,331.4041666666667,57630.73
1895393,BLT AGRO EMPREENDIMENTOS LTDA,Holdings de instituições não-financeiras,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1547111297077014,Média,517.5,2844.01
